29164731;Bicanga;Serra;Rua Goiás;ES
29175449;Residencial Jacaraípe;Serra;Rua Mesquita Neto;ES
29175450;Residencial Jacaraípe;Serra;Rua Benvindo Novaes;ES
29175451;Residencial Jacaraípe;Serra;Rua Carlos Caminha;ES
29175452;Residencial Jacaraípe;Serra;Rua Nelson Monteiro;ES
29175453;Residencial Jacaraípe;Serra;Rua Thieres Veloso;ES
29175454;Residencial Jacaraípe;Serra;Avenida Lagoa Juara;ES
29175455;Residencial Jacaraípe;Serra;Rua Costa e Silva;ES
29175456;Residencial Jacaraípe;Serra;Avenida Minas Gerais;ES
29175457;Residencial Jacaraípe;Serra;Rua Dido Fontes;ES
29175458;Residencial Jacaraípe;Serra;Rua Itaboraí;ES
29175459;Residencial Jacaraípe;Serra;Rua Washington Luiz;ES
29175460;Residencial Jacaraípe;Serra;Rua Jânio Quadros;ES
29175461;Residencial Jacaraípe;Serra;Travessa C;ES
29175462;Residencial Jacaraípe;Serra;Rua São Roque;ES
29175463;Residencial Jacaraípe;Serra;Praça Wenceslau Brás;ES
29175464;Residencial Jacaraípe;Serra;Rua Tocantins;ES
29175490;Parque Jacaraípe;Serra;Rua São Paulo;ES
29175491;Parque Jacaraípe;Serra;Rua João Pessoa;ES
29175492;Parque Jacaraípe;Serra;Rua Ângelo Pretti;ES
29175493;Parque Jacaraípe;Serra;Rua Terezina;ES
29175494;Parque Jacaraípe;Serra;Rua Belém;ES
29175495;Parque Jacaraípe;Serra;Rua Porto Alegre;ES
29175496;Parque Jacaraípe;Serra;Rua Florianópolis;ES
29175497;Parque Jacaraípe;Serra;Rua Fortaleza;ES
29175498;Parque Jacaraípe;Serra;Rua Rio Branco;ES
29175499;Parque Jacaraípe;Serra;Rua Aracajú;ES
29175500;Parque Jacaraípe;Serra;Rua Irene Teresinha Grechi Basílio;ES
29175501;Parque Jacaraípe;Serra;Rua Yolanda Noé Calmon;ES
29175502;Parque Jacaraípe;Serra;Rua Natal;ES
29175503;Parque Jacaraípe;Serra;Rua Niterói;ES
29175504;Parque Jacaraípe;Serra;Rua 8 de Agosto;ES
29175505;Parque Jacaraípe;Serra;Rua Topázio;ES
29175506;Parque Jacaraípe;Serra;Travessa Aimorés;ES
29175507;Parque Jacaraípe;Serra;Rua 28 de Agosto;ES
29175508;Parque Jacaraípe;Serra;Rua Vitória;ES
29175509;Parque Jacaraípe;Serra;Rua Salvador;ES
29175510;Parque Jacaraípe;Serra;Rua Belo Horizonte;ES
29175511;Parque Jacaraípe;Serra;Rua Lourival Pimentel;ES
29175512;Parque Jacaraípe;Serra;Rua Turmalina;ES
29175513;Parque Jacaraípe;Serra;Rua José Francisco do Nascimento;ES
29175514;Parque Jacaraípe;Serra;Rua Diamante;ES
29175515;Parque Jacaraípe;Serra;Rua Esmeralda;ES
29175516;Parque Jacaraípe;Serra;Rua 16 de Maio;ES
29175517;Parque Jacaraípe;Serra;Rua Granada;ES
29175520;Parque Jacaraípe;Serra;Avenida Abido Saadi;ES
29175525;Parque Jacaraípe;Serra;Avenida Nossa Senhora dos Navegantes;ES
29175550;das Laranjeiras;Serra;Rua Prudente de Morais;ES
29175551;das Laranjeiras;Serra;Rua Ayrton Senna;ES
29175552;das Laranjeiras;Serra;Rua Quatro;ES
29175553;das Laranjeiras;Serra;Rua Três;ES
29175554;das Laranjeiras;Serra;Rua Dois;ES
29175555;das Laranjeiras;Serra;Rua Cinco;ES
29175556;das Laranjeiras;Serra;Rua Seis;ES
29175557;das Laranjeiras;Serra;Rua Sete;ES
29175558;das Laranjeiras;Serra;Rua Oito;ES
29175559;das Laranjeiras;Serra;Rua Nove;ES
29175560;das Laranjeiras;Serra;Beco Raul Seixas;ES
29175561;das Laranjeiras;Serra;Rua Dez;ES
29175562;das Laranjeiras;Serra;Rua Altino Cavedo;ES
29175563;das Laranjeiras;Serra;Rua Constituinte;ES
29175564;das Laranjeiras;Serra;Rua Doze;ES
29175565;das Laranjeiras;Serra;Rua Schirley de Oliveira Dummer;ES
29175566;das Laranjeiras;Serra;Rua Quatorze;ES
29175567;das Laranjeiras;Serra;Rua Clério Vieira Falcão;ES
29175568;das Laranjeiras;Serra;Avenida Todos os Santos;ES
29175569;das Laranjeiras;Serra;Rua Todos os Santos;ES
29175570;das Laranjeiras;Serra;Beco Renato Russo;ES
29175571;das Laranjeiras;Serra;Rua São Benedito;ES
29175572;das Laranjeiras;Serra;Rua Santa Cecília;ES
29175573;das Laranjeiras;Serra;Rua São Paulo;ES
29175574;das Laranjeiras;Serra;Rua Santa Lúcia;ES
29175575;das Laranjeiras;Serra;Rua Aimorés II;ES
29175576;das Laranjeiras;Serra;Rua São Lucas;ES
29175577;das Laranjeiras;Serra;Rua Santa Luzia;ES
29175578;das Laranjeiras;Serra;Rua São José;ES
29175579;das Laranjeiras;Serra;Rua Santa Rita;ES
29175580;das Laranjeiras;Serra;Beco Rui Barbosa;ES
29175581;das Laranjeiras;Serra;Rua São Pedro;ES
29175582;das Laranjeiras;Serra;Rua Santa Maria;ES
29175583;das Laranjeiras;Serra;Rua Nossa Senhora da Conceição;ES
29175584;das Laranjeiras;Serra;Rua João Germano de Mello;ES
29175585;das Laranjeiras;Serra;Avenida Abido Saadi;ES
29175586;das Laranjeiras;Serra;Rua do Rosário;ES
29175587;das Laranjeiras;Serra;Avenida Nossa Senhora dos Navegantes;ES
29175588;das Laranjeiras;Serra;Travessa Caiçaras;ES
29175589;das Laranjeiras;Serra;Travessa Guaianazes;ES
29175590;das Laranjeiras;Serra;Rua Santo Antônio;ES
29175591;das Laranjeiras;Serra;Travessa São Dimas;ES
29175592;das Laranjeiras;Serra;Rua Treze;ES
29175593;das Laranjeiras;Serra;Rua José Gomes Fabriciano;ES
29175594;das Laranjeiras;Serra;Rua Santa Inês;ES
29175595;das Laranjeiras;Serra;Rua Guarajaras;ES
29175596;das Laranjeiras;Serra;Avenida Guarany;ES
29175597;das Laranjeiras;Serra;Rua Goitacases;ES
29175598;das Laranjeiras;Serra;Rua Aimorés;ES
29175599;das Laranjeiras;Serra;Rua Guaicurus;ES
29175600;das Laranjeiras;Serra;Beco Santos Dumont;ES
29175601;das Laranjeiras;Serra;Rua Caiçaras;ES
29175602;das Laranjeiras;Serra;Travessa Cícero Vieira Falcão I;ES
29175603;das Laranjeiras;Serra;Avenida Guaianazes;ES
29175604;das Laranjeiras;Serra;Travessa São Paulo;ES
29175605;das Laranjeiras;Serra;Travessa Dezoito;ES
29175606;das Laranjeiras;Serra;Rua Timbiras;ES
29175607;das Laranjeiras;Serra;Rua Carijós;ES
29175608;das Laranjeiras;Serra;Avenida Minas Gerais;ES
29175609;das Laranjeiras;Serra;Rua Afonso Schwab;ES
29175610;das Laranjeiras;Serra;Beco Suíça;ES
29175611;das Laranjeiras;Serra;Rua Camilo Gianardoli;ES
29175612;das Laranjeiras;Serra;Travessa Três;ES
29175613;das Laranjeiras;Serra;Rua Onze;ES
29175614;das Laranjeiras;Serra;Rua Raul Cortez;ES
29175615;das Laranjeiras;Serra;Rua Apóstolo Daniel;ES
29175616;das Laranjeiras;Serra;Rua Bariri;ES
29175617;das Laranjeiras;Serra;Rua Paraguaçu;ES
29175618;das Laranjeiras;Serra;Rua Jacira;ES
29175619;das Laranjeiras;Serra;Rua Jupira;ES
29175620;das Laranjeiras;Serra;Beco Tancredo Neves;ES
29175621;das Laranjeiras;Serra;Rua Aristóbulo Barbosa Leão;ES
29175622;das Laranjeiras;Serra;Avenida Jacaraípe;ES
29175623;das Laranjeiras;Serra;Rua Tupi;ES
29175624;das Laranjeiras;Serra;Rua Tupinambás;ES
29175625;das Laranjeiras;Serra;Travessa Santa Lúcia;ES
29175626;das Laranjeiras;Serra;Rua Tamoios;ES
29175627;das Laranjeiras;Serra;Travessa Oito;ES
29175628;das Laranjeiras;Serra;Travessa Todos os Santos;ES
29175629;das Laranjeiras;Serra;Rua Porto Seguro;ES
29175630;das Laranjeiras;Serra;Beco Tim Maia;ES
29175631;das Laranjeiras;Serra;Travessa Quatorze;ES
29175632;das Laranjeiras;Serra;Rua Santa Joana;ES
29175633;das Laranjeiras;Serra;Travessa Dois;ES
29175634;das Laranjeiras;Serra;Beco Agatha Christie;ES
29175635;das Laranjeiras;Serra;Rua Alemanha;ES
29175636;das Laranjeiras;Serra;Beco Alexis de Toqueville;ES
29175637;das Laranjeiras;Serra;Beco Arthur Bernardes;ES
29175638;das Laranjeiras;Serra;Rua Austria;ES
29175639;das Laranjeiras;Serra;Rua Coelho Neto;ES
29175640;das Laranjeiras;Serra;Beco Tom Jobim;ES
29175641;das Laranjeiras;Serra;Beco Bélgica;ES
29175642;das Laranjeiras;Serra;Beco Bernardo Bertollucci;ES
29175643;das Laranjeiras;Serra;Beco Bernardo Nicolau Maquiavel;ES
29175644;das Laranjeiras;Serra;Beco Caiçaras;ES
29175645;das Laranjeiras;Serra;Travessa Cícero Vieira Falcão II;ES
29175646;das Laranjeiras;Serra;Beco Campos Salles;ES
29175647;das Laranjeiras;Serra;Rua Cândido Portinari;ES
29175648;das Laranjeiras;Serra;Beco Castelo Branco;ES
29175649;das Laranjeiras;Serra;Rua Cecília Fabrício de Jesus Rosa;ES
29175650;das Laranjeiras;Serra;Rua Vitória;ES
29175651;das Laranjeiras;Serra;Beco Cecília Meireles;ES
29175652;das Laranjeiras;Serra;Beco Charles Chaplin;ES
29175653;das Laranjeiras;Serra;Rua Charles Darwin;ES
29175654;das Laranjeiras;Serra;Beco Ciccillo Matarazzo;ES
29175656;das Laranjeiras;Serra;Beco Cristovão Colombo;ES
29175657;das Laranjeiras;Serra;Beco Daniela Perez;ES
29175658;das Laranjeiras;Serra;Rua Deodoro da Fonseca;ES
29175659;das Laranjeiras;Serra;Beco do Chacrinha;ES
29175660;das Laranjeiras;Serra;Rua Roberto Irineu Marinho;ES
29175661;das Laranjeiras;Serra;Beco Elvis Presley;ES
29175662;das Laranjeiras;Serra;Beco Estados Unidos;ES
29175663;das Laranjeiras;Serra;Beco França;ES
29175664;das Laranjeiras;Serra;Beco Francis Ford Coppola;ES
29175665;das Laranjeiras;Serra;Rua Antônio Machado;ES
29175666;das Laranjeiras;Serra;Rua Frank Sinatra;ES
29175667;das Laranjeiras;Serra;Rua Geraldo Costa Alves;ES
29175668;das Laranjeiras;Serra;Rua Geraldo Venturin;ES
29175669;das Laranjeiras;Serra;Rua Getúlio Vargas;ES
29175670;das Laranjeiras;Serra;Rua Antônio Braído;ES
29175671;das Laranjeiras;Serra;Rua Guaracy;ES
29175672;das Laranjeiras;Serra;Beco Itália;ES
29175673;das Laranjeiras;Serra;Rua Janete Clair;ES
29175674;das Laranjeiras;Serra;Beco Jânio Quadros;ES
29175675;das Laranjeiras;Serra;Rua Santa Rita I;ES
29175676;das Laranjeiras;Serra;Beco Jean Jacques Rousseau;ES
29175677;das Laranjeiras;Serra;Avenida Hilário Soneghet;ES
29175678;das Laranjeiras;Serra;Rua João Julião;ES
29175679;das Laranjeiras;Serra;Beco João Paulo II;ES
29175680;das Laranjeiras;Serra;Rua Abraham Lincon;ES
29175681;das Laranjeiras;Serra;Beco John Kennedy;ES
29175683;das Laranjeiras;Serra;Beco Padre José de Anchieta;ES
29175684;das Laranjeiras;Serra;Beco Juscelino Kubitschek de Oliveira;ES
29175686;das Laranjeiras;Serra;Beco Karl Marx;ES
29175687;das Laranjeiras;Serra;Beco Leonardo da Vinci;ES
29175688;das Laranjeiras;Serra;Beco Leonel de Moura Brizola;ES
29175689;das Laranjeiras;Serra;Rua Luiz Gonzaga;ES
29175690;das Laranjeiras;Serra;Rua Marília Gabriela Lima da Silva;ES
29175691;das Laranjeiras;Serra;Beco Pastor Martin Luther King;ES
29175692;das Laranjeiras;Serra;Beco Monteiro Lobato;ES
29175693;das Laranjeiras;Serra;Rua Nelson Monteiro - lado ímpar;ES
29175694;das Laranjeiras;Serra;Beco Nelson Rodrigues;ES
29175695;das Laranjeiras;Serra;Beco Olavo Bilac;ES
29175696;das Laranjeiras;Serra;Beco Pedro Alvares Cabral;ES
29175697;das Laranjeiras;Serra;Beco Dom Pedro I;ES
29175698;das Laranjeiras;Serra;Rua Primavera;ES
29175699;das Laranjeiras;Serra;Rua Projetada;ES
29175700;Nova Zelândia;Serra;Rua José de Alencar;ES
29175701;Nova Zelândia;Serra;Rua Alfredo Galeno;ES
29175702;Nova Zelândia;Serra;Rua Projetada Seis;ES
29175703;Nova Zelândia;Serra;Rua Alfredo Galeno II;ES
29175704;Nova Zelândia;Serra;Rua Luciano Sathler;ES
29175705;Nova Zelândia;Serra;Avenida Talma Rodrigues Ribeiro;ES
29175706;Nova Zelândia;Serra;Rua Porto Alegre;ES
29175707;Nova Zelândia;Serra;Rua Manaus;ES
29175708;Nova Zelândia;Serra;Rua Amazonas;ES
29175709;Nova Zelândia;Serra;Rua Natal;ES
29175710;Nova Zelândia;Serra;Rua Euclides da Cunha;ES
29175711;Nova Zelândia;Serra;Rua Arpoador;ES
29175712;Nova Zelândia;Serra;Rua Maricá;ES
29175713;Nova Zelândia;Serra;Rua Saquarema;ES
29175714;Nova Zelândia;Serra;Rua Jardel;ES
29175715;Nova Zelândia;Serra;Rua Giacomo Menegasso;ES
29175716;Nova Zelândia;Serra;Rua João Paulo II;ES
29175717;Nova Zelândia;Serra;Rua Graúnas;ES
29175718;Nova Zelândia;Serra;Rua das Chácaras;ES
29175719;Nova Zelândia;Serra;Rua Nove;ES
29175720;Nova Zelândia;Serra;Rua Minas Gerais;ES
29175722;Nova Zelândia;Serra;Rua Projetada;ES
29175725;Nova Zelândia;Serra;Rua Vinicius de Moraes;ES
29175730;Nova Zelândia;Serra;Rua Olavo Bilac;ES
29175735;Nova Zelândia;Serra;Avenida Antônio Azevedo Rodrigues;ES
29175740;Nova Zelândia;Serra;Rua Irineu Florestini;ES
29175745;Nova Zelândia;Serra;Rua Cabreuva;ES
29175750;Lagoa de Jacaraípe;Serra;Rua Luiz Castelar Silva;ES
29175751;Lagoa de Jacaraípe;Serra;Rua Bauru;ES
29175752;Lagoa de Jacaraípe;Serra;Rua Avaré;ES
29175753;Lagoa de Jacaraípe;Serra;Rua Itapeva;ES
29175754;Lagoa de Jacaraípe;Serra;Rua Campinas;ES
29175755;Lagoa de Jacaraípe;Serra;Rua Araçatuba;ES
29175756;Lagoa de Jacaraípe;Serra;Rua Presidente Prudente;ES
29175757;Lagoa de Jacaraípe;Serra;Rua São Vicente;ES
29175758;Lagoa de Jacaraípe;Serra;Rua São Caetano;ES
29175759;Lagoa de Jacaraípe;Serra;Rua Ribeirão Preto;ES
29175761;Lagoa de Jacaraípe;Serra;Avenida São Paulo;ES
29175762;Lagoa de Jacaraípe;Serra;Rua Mauá;ES
29175763;Lagoa de Jacaraípe;Serra;Rua São Carlos;ES
29175764;Lagoa de Jacaraípe;Serra;Rua Moacir Fraga;ES
29175765;Lagoa de Jacaraípe;Serra;Rua São Roque;ES
29175766;Lagoa de Jacaraípe;Serra;Rua Dalton Bastos;ES
29175767;Lagoa de Jacaraípe;Serra;Travessa C;ES
29175768;Lagoa de Jacaraípe;Serra;Travessa E;ES
29175769;Lagoa de Jacaraípe;Serra;Avenida Brasil;ES
29175771;Lagoa de Jacaraípe;Serra;Rua Guaratinguetá;ES
29175772;Lagoa de Jacaraípe;Serra;Travessa G;ES
29175773;Lagoa de Jacaraípe;Serra;Rua Eldorado;ES
29175774;Lagoa de Jacaraípe;Serra;Travessa J;ES
29175775;Lagoa de Jacaraípe;Serra;Travessa H;ES
29175776;Lagoa de Jacaraípe;Serra;Travessa K;ES
29175777;Lagoa de Jacaraípe;Serra;Rua Cubatão;ES
29175778;Lagoa de Jacaraípe;Serra;Rua Tatuí;ES
29175779;Lagoa de Jacaraípe;Serra;Travessa L;ES
29175781;Lagoa de Jacaraípe;Serra;Rua Botucatu;ES
29175782;Lagoa de Jacaraípe;Serra;Travessa N;ES
29175783;Lagoa de Jacaraípe;Serra;Rua Diadema;ES
29175784;Lagoa de Jacaraípe;Serra;Rua Homero Massena;ES
29175785;Lagoa de Jacaraípe;Serra;Rua Américo Oliveira;ES
29175786;Lagoa de Jacaraípe;Serra;Rua Sorocaba;ES
29175787;Lagoa de Jacaraípe;Serra;Avenida Lagoa Juara;ES
29175788;Lagoa de Jacaraípe;Serra;Rua Osasco;ES
29175789;Lagoa de Jacaraípe;Serra;Rua Americana;ES
29175792;Lagoa de Jacaraípe;Serra;Travessa M;ES
29175793;Lagoa de Jacaraípe;Serra;Travessa I;ES
29175800;São Pedro;Serra;Rua São Pedro;ES
29175801;São Pedro;Serra;Rua Pica-pau;ES
29175802;São Pedro;Serra;Rua Beija-flor;ES
29175803;São Pedro;Serra;Avenida Lagoa Juara;ES
29175805;São Pedro;Serra;Rua Waldomiro Alves;ES
29175806;São Pedro;Serra;Rua Hipólito de Almeida;ES
29175807;São Pedro;Serra;Rua Pôr do Sol;ES
29175808;São Pedro;Serra;Travessa Ozório Ferreira do Nascimento;ES
29175809;São Pedro;Serra;Rua Venância Evangelina do Rosário;ES
29175810;São Pedro;Serra;Rua José Francisco do Nascimento;ES
29175811;São Pedro;Serra;Rua Lourival Pimentel;ES
29175812;São Pedro;Serra;Rua Geraldo Costa Alves;ES
29175815;São Pedro;Serra;Avenida Rômulo Castello;ES
29175817;São Pedro;Serra;Travessa Arnaldo Miguel da Costa;ES
29175818;São Pedro;Serra;Avenida Talma Rodrigues Ribeiro;ES
29175840;Conjunto Jacaraípe;Serra;Rua São Pedro;ES
29175842;Conjunto Jacaraípe;Serra;Avenida Talma Rodrigues Ribeiro;ES
29175845;Conjunto Jacaraípe;Serra;Rua Geraldo Costa Alves;ES
29175848;Conjunto Jacaraípe;Serra;Rua Hélio Viana;ES
29175849;Conjunto Jacaraípe;Serra;Rua E;ES
29175850;Conjunto Jacaraípe;Serra;Rua E F;ES
29175851;Conjunto Jacaraípe;Serra;Rua D;ES
29175852;Conjunto Jacaraípe;Serra;Rua A;ES
29175853;Conjunto Jacaraípe;Serra;Rua B;ES
29175854;Conjunto Jacaraípe;Serra;Rua A B;ES
29175855;Conjunto Jacaraípe;Serra;Rua Natalino Ribeiro;ES
29175856;Conjunto Jacaraípe;Serra;Rua Ralph Brememkamp Cunha Lima;ES
29175857;Conjunto Jacaraípe;Serra;Rua C;ES
